zstar_avg_test,SPO_wrong,ETO_wrong,SPO_correct,ETO_correct,n
20.874647786077375,3.2407249517625365,3.0433884199768544,3.1565815499699816,3.040586666521789,400
20.874647786077375,3.2444891530098317,3.0696585368473888,3.2723202676050525,3.3011389741628734,400
20.874647786077375,3.3092736971399535,3.057242164841342,3.4913067619758267,3.1539984260862477,400
20.874647786077375,3.2230150354461276,3.3579304944614514,3.221915099184782,2.956478854361,400
20.874647786077375,3.3483470561892643,2.898863977326367,3.192422414619559,3.16439413054276,400
20.874647786077375,3.710739555969166,3.5065231296877406,3.7043192051751803,3.2301831148878937,400
20.874647786077375,3.4226470041683195,3.0020600303089675,3.2713059977371923,2.821569215366407,400
20.874647786077375,3.2495428065776357,2.9608247710716564,3.0503139746198213,3.141612858665512,400
20.874647786077375,3.6383353596541945,4.01878082345625,3.7065024781269678,3.120161430110221,400
20.874647786077375,3.2444891530098317,3.2314223944615947,3.2454395461959797,3.2200862568508475,400
20.874647786077375,3.2444891530098317,3.021607462363512,3.2489304005401642,3.308006259924282,400
20.874647786077375,3.259373741897644,3.3030785208450992,3.1185962379842582,3.0806395209200894,400
20.874647786077375,2.94020412525705,2.961945171787077,3.503389948327102,3.0260297723935983,400
20.874647786077375,3.2444891530098317,3.0517968992459914,3.2383256485863097,2.8218434079057064,400
20.874647786077375,3.3092736971399535,3.3378747892256433,3.2885041352926727,3.338176812115408,400
20.874647786077375,3.3092736971399535,3.0943205464514247,3.142808455268553,3.0080454460134836,400
20.874647786077375,3.246760882982297,3.3974694936332672,3.2458498903880564,3.5341543227125145,400
20.874647786077375,3.2444891530098317,2.386905180614603,3.2165790932757603,2.7880059302715963,400
20.874647786077375,3.3092736971399535,3.008667510989198,3.2730138852335666,2.9957620934690237,400
20.874647786077375,3.2444891530098317,3.1761399605808713,3.258605475230878,3.103492130096689,400
20.874647786077375,3.3092736971399535,2.7666942045797196,3.2462523563980317,2.823073491941817,400
20.874647786077375,3.2444891530098317,3.022444517187462,3.245710131413784,2.849435942121471,400
20.874647786077375,3.3039086456180993,3.229300956801967,3.323606530980682,2.6440716886290683,400
20.874647786077375,3.196164104765274,3.0792124190747847,2.942818142521729,2.956125189648917,400
20.874647786077375,3.2444891530098317,3.102443325578389,3.2785261802854584,3.0445263750732146,400
20.874647786077375,3.41377337743439,3.418570302767381,3.675924611343311,3.050403466739776,400
20.874647786077375,3.3092736971399535,3.391158256972646,3.3380145842708537,3.284783630258908,400
20.874647786077375,3.0074697597249074,3.663086981731716,3.2045913356193165,3.464192966121777,400
20.874647786077375,3.214319269965459,2.531049316557029,3.1817725081794315,2.726709953064991,400
20.874647786077375,3.3092736971399535,3.3058271199106963,3.2779936064984834,2.996436814939121,400
20.874647786077375,3.2987054058098075,2.598227436945915,3.3810174203752914,3.085418991032039,400
20.874647786077375,3.260014236673349,3.612713833388105,3.2535069096775397,3.408726910613517,400
20.874647786077375,3.2883297790252284,3.0181891078706835,3.2495778207203525,2.8887930576277867,400
20.874647786077375,3.3092736971399535,3.256694537130341,3.3092736971399535,3.4181150378004967,400
20.874647786077375,3.2531480529449106,3.1510949685714356,3.303465304762164,2.6466626955236565,400
20.874647786077375,3.541000505931091,2.9059270926754746,2.863507039435345,3.066493813509439,400
20.874647786077375,3.586286609857213,3.1033499317260658,3.227562047555914,3.3361309110649042,400
