SPO_wrong,ETO_wrong,SPO_correct,ETO_correct,n
1784.4566292762756,25.50837779045105,1811.328031539917,22.947742223739624,400
1805.5757648944855,26.868685722351074,1768.7532348632812,23.197143077850342,400
1889.9066133499146,29.752765893936157,1802.321308374405,17.841556549072266,400
1823.044573545456,28.09380269050598,1768.519381761551,23.424947023391724,400
1756.2504415512085,29.06907868385315,1826.8656191825867,22.368313550949097,400
1807.0142533779144,28.86701512336731,1771.1174476146698,24.179927349090576,400
1806.9479072093964,25.74478793144226,1817.1640446186066,17.8857204914093,400
1872.3868267536163,27.78701090812683,1810.2170071601868,20.10959029197693,400
1858.0202660560608,28.26632285118103,1786.2499632835388,19.877341747283936,400
1775.3478698730469,24.96500873565674,1822.1970632076263,23.85006093978882,400
1847.142199754715,27.66177749633789,1840.6532008647919,20.066633939743042,400
1732.2991750240326,25.772152185440063,1799.560337305069,25.95528531074524,400
1797.6982712745667,26.273103952407837,1745.9557881355286,25.711020469665527,400
1849.8196206092834,26.51513123512268,1814.1345496177673,20.285848140716553,400
1839.5110394954681,25.43861436843872,1806.2176866531372,14.890999794006348,400
1825.2591230869293,25.91471838951111,1803.9500048160553,17.959072589874268,400
1777.283477306366,27.586034059524536,1818.4547729492188,23.058648109436035,400
1811.6393921375275,26.94716167449951,1762.6510999202728,23.370096683502197,400
1835.1843993663788,26.815186738967896,1807.1764993667603,17.18810248374939,400
1814.621036529541,25.158634662628174,1776.89994931221,22.39445209503174,400
1775.3856709003448,26.266595125198364,1804.5759150981903,23.6570565700531,400
1813.9714827537537,25.61075496673584,1777.0312657356262,23.209270238876343,400
1819.218024969101,25.5706684589386,1741.3842406272888,24.84027624130249,400
1818.936598777771,24.861105918884277,1801.657752752304,19.302897930145264,400
1791.7282302379608,26.47360587120056,1769.2363150119781,24.144512176513672,400
1816.9506714344025,27.14970874786377,1760.3680276870728,24.814765691757202,400
1803.0376136302948,25.25282883644104,1827.509869813919,21.042720317840576,400
1810.4685497283936,27.820475816726685,1809.3325567245483,18.37017011642456,400
1806.104606628418,27.23997926712036,1794.3377068042755,23.003633737564087,400
1819.3876721858978,26.507439851760864,1784.3282179832458,22.581456899642944,400
1765.8166508674622,27.354137182235718,1825.102070093155,22.71048927307129,400
1807.5999083518982,24.913605213165283,1791.4161403179169,23.799054384231567,400
1790.5652809143066,27.25799036026001,1816.3604681491852,22.022416591644287,400
1830.9592838287354,24.737138032913208,1794.036773443222,19.573512077331543,400
1809.6501648426056,25.613183975219727,1786.042177438736,23.584134578704834,400
1864.6283237934113,26.349472284317017,1801.7458190917969,17.553454875946045,400
1781.1740696430206,27.158798456192017,1825.0074231624603,22.54123568534851,400
1782.3309795856476,26.47083878517151,1764.9717454910278,24.970512628555298,400
1798.4809918403625,27.93626070022583,1866.1531200408936,14.047696828842163,400
1798.0337381362915,27.29124903678894,1781.4118361473083,22.566543340682983,400
1790.678530216217,26.733227729797363,1807.4243240356445,22.200324296951294,400
1792.9134457111359,26.843586921691895,1703.9106316566467,30.531304121017456,400
1748.4431238174438,24.70344591140747,1739.8658425807953,28.68472933769226,400
1800.34019947052,26.44821524620056,1699.2302095890045,28.11022663116455,400
1800.578034877777,24.725494384765625,1784.0454721450806,23.888347148895264,400
1789.4607486724854,27.282968997955322,1812.5435891151428,23.018930196762085,400
1780.3508055210114,25.81808590888977,1788.8477716445923,23.831968069076538,400
1800.6456696987152,26.717655658721924,1830.043459892273,15.18296217918396,400
1806.1790645122528,26.89678430557251,1809.3662645816803,20.160236835479736,400
1767.1381573677063,28.625960111618042,1777.0186512470245,23.953327655792236,400
1903.1830716133118,27.144713163375854,1686.6850974559784,18.16153621673584,600
1869.9111700057983,26.029809951782227,1741.3536684513092,10.633367776870728,600
1848.344114780426,26.847994804382324,1699.6109890937805,18.657937049865723,600
1858.4597754478455,24.20218586921692,1703.8309843540192,20.800793886184692,600
1907.1990303993225,27.77998971939087,1706.7459886074066,9.66273045539856,600
1856.9174931049347,25.968387603759766,1727.3999814987183,19.916210174560547,600
1881.8492517471313,26.19706702232361,1672.0497405529022,19.134442567825317,600
1892.1397891044617,25.98712420463562,1690.891714811325,20.255239725112915,600
1891.2760109901428,27.46748375892639,1711.4627161026,15.361107349395752,600
1891.8319630622864,25.930039405822754,1695.616453409195,19.44273543357849,600
1890.8606476783752,27.252847909927368,1706.3449475765228,10.76017451286316,600
1869.2519314289093,23.723482370376587,1684.5068681240082,18.020300149917603,600
1873.7705113887787,26.178241968154907,1677.465892314911,19.300780057907104,600
1920.0241270065308,26.651644945144653,1679.8550672531128,10.809353590011597,600
1892.371978521347,27.022014379501343,1696.0840334892273,19.269163846969604,600
1871.1211414337158,27.22409963607788,1699.0450298786163,14.37747049331665,600
1897.791936635971,25.719404697418213,1683.1719126701355,20.131734371185303,600
1937.679773569107,25.58209800720215,1670.8785684108734,10.158940315246582,600
1885.7060327529907,27.32887864112854,1705.9738273620605,11.246617078781128,600
1911.4722034931183,26.28213858604431,1703.3953230381012,9.555357694625854,600
1892.9515674114227,28.084099054336548,1667.7394206523895,21.017555713653564,600
1927.3275029659271,29.217630863189697,1684.5202105045319,10.335620164871216,600
1931.8188307285309,27.577304124832153,1708.6459929943085,9.115077257156372,600
1922.9671857357025,27.422706842422485,1680.277072429657,12.152059078216553,600
1874.622224330902,26.271459102630615,1707.5349090099335,12.394057035446167,600
1909.1859683990479,27.19124984741211,1708.2433004379272,9.884190797805786,600
1923.6087749004364,26.263036012649536,1684.8145084381104,10.249005556106567,600
1922.1225435733795,27.420279264450073,1728.509872674942,8.925227880477905,600
1889.416920185089,25.570428371429443,1691.797120809555,13.973783254623413,600
1903.755404472351,25.968517303466797,1692.0347831249237,17.793174505233765,600
1891.8296842575073,24.712664127349854,1689.7590403556824,11.796778202056885,600
1904.0518040657043,27.69340753555298,1704.516047000885,12.79218339920044,600
1914.4025747776031,26.231088161468506,1692.7008771896362,10.0490243434906,600
1924.9513802528381,26.35120439529419,1691.2505748271942,9.940324306488037,600
1907.542026758194,26.416309118270874,1718.7906653881073,8.901305675506592,600
1911.4054644107819,25.70416498184204,1703.1559228897095,9.770794868469238,600
1909.2240159511566,26.865911722183228,1686.8585832118988,12.30496597290039,600
1940.6961538791656,26.805561542510986,1709.2462131977081,10.524874925613403,600
1859.7846291065216,25.798166036605835,1706.2301585674286,20.748287439346313,600
1923.7867498397827,26.707321643829346,1683.3294122219086,10.336392402648926,600
1917.2723922729492,26.00194215774536,1672.044474363327,11.454227447509766,600
1907.3393568992615,26.5878427028656,1712.2441892623901,11.129324436187744,600
1920.0440845489502,25.310791015625,1728.9332745075226,8.904571771621704,600
1892.2249250411987,27.133166313171387,1699.5918426513672,17.747047901153564,600
1927.1528990268707,25.282261610031128,1677.219230890274,10.800742626190186,600
1917.3437764644623,27.516029357910156,1675.0412104129791,11.12329649925232,600
1910.488522529602,25.98011350631714,1692.0438747406006,10.968016624450684,600
1937.3565618991852,26.648316621780396,1691.1005234718323,9.295884370803833,600
1921.0808520317078,27.331223249435425,1686.4390909671783,10.47755479812622,600
1947.3699185848236,27.539759635925293,1697.0262212753296,10.742789506912231,600
1932.5446410179138,25.838740587234497,1626.0801978111267,21.29764699935913,800
1908.3470206260681,25.234272718429565,1614.4439890384674,22.645443439483643,800
1956.7686066627502,25.318932056427002,1602.5080976486206,21.985984802246094,800
1955.5944666862488,24.980597019195557,1717.616682767868,20.48511528968811,800
1976.422852754593,25.94674563407898,1640.219966173172,20.36955690383911,800
1969.970923423767,26.197449922561646,1530.5789213180542,24.7540340423584,800
1963.4690532684326,27.224942445755005,1608.4141397476196,21.15879988670349,800
1920.9057512283325,24.01992678642273,1655.0315518379211,20.080660104751587,800
1956.6468544006348,25.149014472961426,1602.1433320045471,20.79208278656006,800
1925.762600183487,25.178550958633423,1700.0527336597443,18.872769832611084,800
1917.4170372486115,26.31541085243225,1614.5947623252869,22.94213843345642,800
1910.1128916740417,25.88031005859375,1586.173195362091,24.41506266593933,800
2007.5692973136902,27.369733333587646,1694.268358707428,16.277233839035034,800
1955.2565727233887,25.670433521270752,1625.4849371910095,21.485081672668457,800
1932.318099975586,24.74536395072937,1549.3640446662903,25.95127010345459,800
1942.8665652275085,24.6000874042511,1633.249451160431,20.90260148048401,800
1928.9192581176758,23.358574628829956,1644.0458319187164,21.208116054534912,800
1971.1866092681885,26.819097995758057,1594.5578575134277,20.98974347114563,800
1909.169014930725,26.24141764640808,1724.2721626758575,19.563072681427002,800
1988.3641061782837,26.200385808944702,1725.732439994812,18.769746780395508,800
1956.2578854560852,26.509595155715942,1688.504721403122,14.186051368713379,800
2013.7295634746552,27.27082586288452,1669.3999257087708,14.346518278121948,800
1937.067318201065,25.69458842277527,1509.673595905304,28.45571994781494,800
1936.090794801712,25.712239027023315,1680.6214308738708,19.0964457988739,800
2004.813007593155,26.369282960891724,1591.28865981102,19.336281061172485,800
1993.0995347499847,26.46484375,1671.0942590236664,16.153692960739136,800
1998.546514749527,26.602794408798218,1646.8788635730743,20.395873308181763,800
1973.2215576171875,25.924105167388916,1593.406239748001,22.054601192474365,800
1957.689019203186,26.813690423965454,1628.7199385166168,20.739525318145752,800
2025.5354506969452,24.669692516326904,1681.8222868442535,18.89425492286682,800
1967.7524526119232,25.275869607925415,1710.1660482883453,17.691906452178955,800
1952.0436520576477,25.682928562164307,1592.1770224571228,21.8011634349823,800
1939.7010941505432,25.074536323547363,1573.1531903743744,21.4331214427948,800
1979.4427649974823,25.624606132507324,1559.4256904125214,22.12322449684143,800
1937.7600359916687,25.15884494781494,1660.054933309555,21.45671057701111,800
1955.074048280716,25.94339084625244,1703.8416395187378,16.894349575042725,800
1912.429379940033,24.255656480789185,1652.1115946769714,21.592183113098145,800
1964.8965239524841,25.696266174316406,1692.289493560791,17.515084981918335,800
1933.9558107852936,24.67824411392212,1569.9762196540833,24.079038858413696,800
1940.041119337082,24.802816152572632,1611.9233944416046,22.48016929626465,800
1983.0012784004211,24.807100772857666,1720.284457206726,12.795619010925293,800
1983.517373085022,26.14684295654297,1588.218019247055,21.706007480621338,800
1992.937531709671,27.322429180145264,1690.8712782859802,14.055993556976318,800
2006.5963757038116,26.598418474197388,1650.122559785843,17.80570125579834,800
2012.5772426128387,24.78282356262207,1662.22909450531,20.12468719482422,800
1934.0433206558228,24.792696952819824,1639.61647939682,22.02055811882019,800
1957.1567921638489,25.81732749938965,1610.7416315078735,21.873760223388672,800
1990.6303849220276,25.08480405807495,1575.0564317703247,20.954012393951416,800
2046.1143970489502,25.920528411865234,1633.5661787986755,15.715552568435669,800
1960.3655679225922,26.069187879562378,1646.4827101230621,22.669538259506226,800
1880.477289199829,24.96111273765564,1395.3882558345795,17.332019090652466,1000
1824.720012664795,21.145150423049927,1389.751540184021,20.90748405456543,1000
1876.4596769809723,23.283134937286377,1415.2805695533752,9.892175912857056,1000
1856.1423833370209,15.349092960357666,1448.334225654602,10.258272409439087,1000
1928.174881696701,17.636017560958862,1391.4394271373749,9.616057872772217,1000
1871.9566612243652,22.076854467391968,1383.6396172046661,11.426279783248901,1000
1857.898742198944,17.756389141082764,1365.774329662323,21.171209812164307,1000
1829.0905587673187,24.044580698013306,1393.9525752067566,18.2218234539032,1000
1856.1178526878357,19.03244161605835,1359.9815051555634,21.501967191696167,1000
1899.9951725006104,23.44358539581299,1376.260411977768,10.188674211502075,1000
1887.421772480011,24.232017040252686,1440.6203527450562,8.82263708114624,1000
1928.1115100383759,20.03298044204712,1427.7699632644653,9.581758499145508,1000
1875.3669395446777,20.587843894958496,1410.217224597931,12.131688833236694,1000
1872.8083744049072,19.636011123657227,1408.8501954078674,12.596245527267456,1000
1871.113513469696,18.987157821655273,1328.9742269515991,15.734367609024048,1000
1914.349100112915,23.746649265289307,1402.4829745292664,9.49963927268982,1000
1804.7892849445343,18.06462526321411,1403.8883459568024,21.161569356918335,1000
1877.9576239585876,22.60345482826233,1418.0793964862823,13.961967706680298,1000
1846.2338290214539,18.60666847229004,1355.1091985702515,22.06563973426819,1000
1846.9237797260284,18.951618909835815,1397.4514558315277,19.99488592147827,1000
1869.7569558620453,22.601664304733276,1406.5752339363098,11.181012153625488,1000
1918.2304911613464,24.701788663864136,1371.2687957286835,9.827507019042969,1000
1881.9544911384583,22.466906785964966,1382.7064189910889,10.71607756614685,1000
1869.4433324337006,25.66366720199585,1425.4426152706146,9.65079116821289,1000
1865.952670097351,20.697741508483887,1405.760442018509,18.265794038772583,1000
1870.9688024520874,24.02315044403076,1423.557997226715,10.43273663520813,1000
1799.8723456859589,17.436883449554443,1457.2608366012573,11.152002573013306,1000
1852.9928085803986,13.744740724563599,1364.0905494689941,19.329724550247192,1000
1875.0061554908752,25.08368182182312,1437.709800004959,9.707449436187744,1000
1847.9061958789825,20.589195489883423,1375.68821144104,15.067250967025757,1000
1882.1139957904816,22.218550443649292,1414.5535571575165,11.051064014434814,1000
1864.6062066555023,17.029998540878296,1410.9143707752228,10.44151759147644,1000
1899.1285943984985,15.39496636390686,1442.6746928691864,9.14773964881897,1000
1843.5578587055206,22.22562289237976,1366.8094975948334,12.270793437957764,1000
1894.9502511024475,24.09714436531067,1417.137389421463,9.897119760513306,1000
1875.3617618083954,25.129443645477295,1453.6389570236206,9.263885259628296,1000
1924.7527480125427,25.05486536026001,1388.1570789813995,10.001561880111694,1000
1847.5832467079163,14.568619728088379,1411.8132252693176,20.003262281417847,1000
1873.2536849975586,22.254392623901367,1392.784074306488,10.782299995422363,1000
1896.5132949352264,25.687811136245728,1395.7240962982178,13.892886638641357,1000
1873.8982367515564,22.729430675506592,1428.1242773532867,11.336009502410889,1000
1911.1442070007324,21.986061811447144,1408.6279847621918,9.95102596282959,1000
1879.7432157993317,22.857405185699463,1368.285237312317,11.083112239837646,1000
1869.634560585022,23.48581886291504,1420.110774755478,10.594253778457642,1000
1930.076018333435,22.662299633026123,1367.9759149551392,9.883049726486206,1000
1888.287945508957,15.740719318389893,1439.8485600948334,10.214885711669922,1000
1913.309407234192,25.03014063835144,1370.2200758457184,15.865300178527832,1000
1861.2453434467316,17.40242600440979,1397.717797279358,19.72888731956482,1000
1906.9135706424713,20.404300928115845,1398.5474169254303,11.070211410522461,1000
1910.8291487693787,19.23916745185852,1436.6598641872406,10.366785287857056,1000
2031.855931520462,21.328577041625977,2017.2867531776428,23.030760765075684,1200
2029.6022689342499,17.079801082611084,2026.1194868087769,22.92526388168335,1200
1981.7895097732544,28.02198815345764,2007.9611177444458,26.160125255584717,1200
2034.4364295005798,18.592438220977783,2032.3354232311249,21.584768295288086,1200
2034.9416341781616,20.896153926849365,2039.1720917224884,22.042239665985107,1200
2021.800246477127,20.923236846923828,2041.9801411628723,21.929351568222046,1200
2027.151537179947,22.510770320892334,1973.9673573970795,26.120338201522827,1200
1960.3565809726715,26.562581777572632,1989.530580997467,26.5549898147583,1200
2062.5548486709595,24.81769108772278,2048.389961004257,14.198075771331787,1200
2028.9482989311218,19.101229667663574,2032.4301571846008,22.75117588043213,1200
2019.1952550411224,23.281383514404297,2054.1488394737244,21.60868763923645,1200
2004.6779959201813,21.540499210357666,2022.194989681244,23.6344096660614,1200
2032.115977048874,18.284087896347046,2043.705313205719,21.84964919090271,1200
1998.8916318416595,24.329063892364502,2018.561273574829,24.90933656692505,1200
2041.9559013843536,16.31707239151001,2044.4898822307587,21.826348781585693,1200
2003.2736642360687,23.59137749671936,2018.515014410019,25.06162977218628,1200
2020.619353055954,18.00270962715149,2012.3198890686035,24.198264360427856,1200
1975.5374517440796,29.206093788146973,2001.756412267685,26.97390913963318,1200
1988.4799010753632,25.528929233551025,1994.5816786289215,24.96203327178955,1200
2006.151329278946,23.409107208251953,2013.936598777771,24.658116102218628,1200
2028.2086176872253,17.422922372817993,2047.6025307178497,21.44705319404602,1200
2006.4251863956451,22.26226568222046,2013.4965872764587,25.230238437652588,1200
2021.4858739376068,17.098118782043457,2047.833836555481,21.038371086120605,1200
2007.6991655826569,22.29809832572937,2030.5344953536987,23.870338916778564,1200
2003.7472171783447,21.852972507476807,2037.155509710312,24.191437482833862,1200
2015.9033253192902,18.59160327911377,2026.1475031375885,24.510332822799683,1200
2000.1092188358307,26.66355562210083,2010.9640963077545,27.60974645614624,1200
2017.6702001094818,22.880619764328003,2017.5651741027832,23.720223665237427,1200
2005.8675699234009,22.293304204940796,1980.4851658344269,26.377525568008423,1200
2040.876186132431,18.83563542366028,2054.5966131687164,12.294252872467041,1200
2046.2053651809692,20.822187185287476,2013.864040851593,23.15275001525879,1200
2013.5003201961517,23.394632577896118,2016.0109984874725,25.015783548355103,1200
2045.3513877391815,15.651483058929443,2055.3893432617188,17.03349018096924,1200
2038.3433756828308,20.19747495651245,2037.2049472332,22.483250379562378,1200
2020.740151643753,22.55600881576538,2036.1974687576294,22.92971920967102,1200
2001.7976803779602,23.137656927108765,2062.6448154449463,22.106121301651,1200
2005.7292029857635,23.336233139038086,2029.9783291816711,24.640918493270874,1200
1997.4259405136108,26.12226438522339,2044.0780055522919,24.142433404922485,1200
2025.9937479496002,22.977319955825806,2020.4958980083466,22.508551120758057,1200
2000.0422668457031,27.258514404296875,2077.115157842636,21.865463256835938,1200
2017.0218403339386,21.357476949691772,2036.502697944641,22.925187826156616,1200
2062.6731259822845,28.96777868270874,2061.869734764099,15.120625019073486,1200
2018.4099912643433,22.950398445129395,2059.000520467758,15.81316614151001,1200
1996.8443427085876,25.06531548500061,2041.6751985549927,23.928303241729736,1200
2015.6972968578339,16.656689405441284,2016.2155973911285,24.050421237945557,1200
2024.694280385971,20.19295907020569,2056.2733268737793,16.757572174072266,1200
2018.5107941627502,23.085925340652466,2076.785215854645,22.041939973831177,1200
2024.0427901744843,21.96439552307129,2044.4671013355255,23.431254863739014,1200
