SPO_wrong,ETO_wrong,SPO_correct,ETO_correct,n
2813.403708934784,39.43498134613037,2750.7891409397125,35.07686924934387,400
2799.909027814865,36.4758358001709,2811.7980494499207,31.884285926818848,400
2785.1292827129364,36.94429588317871,2779.902019739151,38.390496015548706,400
2812.801432132721,37.83931231498718,2772.8496692180634,32.2701780796051,400
2798.4335680007935,38.966538190841675,2788.62659239769,37.334737062454224,400
2821.154805660248,41.368651390075684,2793.0922768115997,30.319895029067993,400
2813.92311167717,38.74850583076477,2763.3949761390686,35.710551500320435,400
2806.7296442985535,37.49682593345642,2780.061003446579,36.21657967567444,400
2819.60080575943,36.17668652534485,2776.321269750595,34.64546799659729,400
2805.6103885173798,35.328089475631714,2758.2630531787872,38.85415744781494,400
2822.777257204056,36.68596816062927,2761.0614652633667,34.98544669151306,400
2806.8393938541412,36.6011917591095,2745.149297475815,37.42199730873108,400
2790.128982782364,37.64425754547119,2725.606786251068,39.74593734741211,400
2802.0565650463104,38.22357368469238,2799.371595144272,33.427045822143555,400
2801.005595445633,37.98098969459534,2737.1394975185394,33.31969141960144,400
2821.357185125351,34.56930184364319,2760.5509626865387,35.21330976486206,400
2790.5475697517395,37.415581941604614,2768.192841529846,38.670612812042236,400
2797.4390387535095,35.143279790878296,2779.111744403839,35.3483624458313,400
2795.858878850937,37.75180172920227,2806.258244752884,34.048521280288696,400
2809.516345500946,38.26990365982056,2791.715844154358,32.93370342254639,400
2796.860429048538,37.851489305496216,2794.680248737335,37.51185631752014,400
2822.9721624851227,36.756930351257324,2777.757429599762,33.74943399429321,400
2825.3888103961945,39.6804621219635,2792.3165996074677,30.445777416229248,400
2791.1927864551544,40.30819225311279,2767.008220434189,40.99269390106201,400
2808.906036376953,36.47649598121643,2779.0471591949463,35.44429111480713,400
2851.2250833511353,36.47800636291504,2749.906469106674,33.297016620635986,400
2813.1797890663147,35.57311224937439,2768.368169784546,33.839619398117065,400
2787.2468721866608,38.123305559158325,2796.8889923095703,36.81743621826172,400
2785.778728723526,36.92900896072388,2785.280259370804,36.27136278152466,400
2793.6492149829865,36.19198179244995,2786.4525966644287,36.4540650844574,400
2784.839118719101,38.239389419555664,2771.5045914649963,37.304967641830444,400
2811.6917378902435,36.11653923988342,2770.0049543380737,36.53899598121643,400
2792.4359650611877,38.18925881385803,2815.143988609314,33.70224094390869,400
2762.0912330150604,39.12904071807861,2759.8165802955627,36.48686194419861,400
2817.6710410118103,40.98846125602722,2763.2610223293304,37.08091950416565,400
2815.677433013916,36.02519226074219,2787.0726709365845,32.06715965270996,400
2785.174884557724,38.165868043899536,2780.884424686432,37.61837816238403,400
2778.1714532375336,34.27136182785034,2798.2752587795258,38.63314080238342,400
2784.685400724411,39.4781653881073,2775.252053499222,36.92330765724182,400
2797.761001586914,38.17506504058838,2797.770009279251,35.30256247520447,400
2795.260005235672,39.813152551651,2799.1485209465027,32.28329873085022,400
2785.8790154457092,41.16761231422424,2767.080989599228,37.54016065597534,400
2809.2075428962708,36.62384295463562,2741.0954995155334,38.47588133811951,400
2817.195873975754,37.653444051742554,2794.0362706184387,33.0525119304657,400
2778.0993807315826,41.11698293685913,2787.1625788211823,38.33709192276001,400
2814.423122882843,37.28895449638367,2775.215699195862,33.50934934616089,400
2794.915909051895,37.113574266433716,2783.5620052814484,36.390459299087524,400
2807.1649725437164,35.52499008178711,2741.6473796367645,36.249518156051636,400
2774.8419568538666,39.58174133300781,2777.661463737488,40.73976373672485,400
2836.997414588928,38.4209520816803,2783.083765029907,30.476780652999878,400
2203.322470188141,29.25753688812256,2161.142323255539,23.787813186645508,600
2191.1584510803223,29.346596002578735,2142.6793732643127,27.849529504776,600
2212.2438220977783,29.649407863616943,2145.1376967430115,26.149524688720703,600
2204.7189948558807,28.575602054595947,2151.1726512908936,25.907308101654053,600
2187.8180680274963,29.41043519973755,2118.408008337021,28.8855242729187,600
2198.096609354019,29.636444330215454,2141.654105901718,27.289674043655396,600
2200.8335235118866,29.14742422103882,2116.1653430461884,29.41565752029419,600
2204.0855906009674,31.07709312438965,2153.5632190704346,25.576977729797363,600
2196.2181639671326,29.23019003868103,2145.0101265907288,28.036975860595703,600
2193.6254665851593,29.32264542579651,2119.2603895664215,29.052069425582886,600
2195.824172973633,28.995532989501953,2131.058333158493,28.535120248794556,600
2174.726669549942,29.82799792289734,2158.9118263721466,27.497652769088745,600
2208.801675081253,30.06881856918335,2159.1137685775757,24.48315930366516,600
2199.2947492599487,29.385771989822388,2134.513476371765,27.90640377998352,600
2206.787415266037,28.31333351135254,2158.388535261154,22.329550743103027,600
