zstar_avg_test,ETO_regret,n
20.874647786077375,4.1537356374170225,400
20.874647786077375,3.095503646194721,400
20.874647786077375,3.0839832276860664,400
20.874647786077375,3.2297879684103648,400
20.874647786077375,3.3624353463245025,400
20.874647786077375,3.6006814817540316,400
20.874647786077375,3.0732718839893827,400
20.874647786077375,3.3260782330516587,400
20.874647786077375,3.0429084833469964,400
20.874647786077375,3.753352276754814,400
20.874647786077375,3.3487275151046774,400
20.874647786077375,3.2970898327073557,400
20.874647786077375,3.0124613045238533,400
20.874647786077375,3.422381791601921,400
20.874647786077375,3.0598884109816638,400
20.874647786077375,3.3657761571714975,400
20.874647786077375,3.427932792587412,400
20.874647786077375,2.505789132430176,400
20.874647786077375,3.656309312282789,400
20.874647786077375,3.331817819367813,400
20.874647786077375,3.6019305457932864,400
20.874647786077375,2.7558639525502393,400
20.874647786077375,3.2276787575773294,400
20.874647786077375,3.280987133745156,400
20.874647786077375,3.820068651526458,400
20.874647786077375,3.4964458536516156,400
20.874647786077375,3.3753879476476163,400
20.874647786077375,2.681988676966836,400
20.874647786077375,3.14724183812476,400
20.874647786077375,3.2659521435214454,400
20.874647786077375,3.132233866565395,400
20.874647786077375,3.3398256347850848,400
20.874647786077375,3.6172822458860385,400
20.874647786077375,3.3286482185159194,400
20.874647786077375,2.933507482519807,400
20.874647786077375,2.94468544647828,400
20.874647786077375,3.4509557779658744,400
20.874647786077375,3.1791559856416933,400
20.874647786077375,2.73561937098586,400
20.874647786077375,2.913043184510653,400
20.874647786077375,3.3090003909877073,400
20.874647786077375,2.8682455161025353,400
20.874647786077375,3.506355060926506,400
20.874647786077375,3.2326591494185997,400
20.874647786077375,3.225829176636503,400
20.874647786077375,3.2540872025575824,400
20.874647786077375,3.2414536811077204,400
20.874647786077375,3.15906148092663,400
20.874647786077375,3.280170349620144,400
20.874647786077375,3.4867755607866244,400
20.874647786077375,2.69922359385652,600
20.874647786077375,3.3671153283810016,600
20.874647786077375,3.015507355120309,600
20.874647786077375,2.8999571200939713,600
20.874647786077375,3.1540282983025087,600
20.874647786077375,2.95268353822878,600
20.874647786077375,3.015170014315623,600
20.874647786077375,3.2877551033368513,600
20.874647786077375,2.9321941886960925,600
20.874647786077375,2.5267315195950077,600
20.874647786077375,3.2510140962151217,600
20.874647786077375,3.3334614018108475,600
20.874647786077375,3.154877818841492,600
20.874647786077375,2.833352161566524,600
20.874647786077375,2.8059407063036463,600
20.874647786077375,2.901539923097902,600
20.874647786077375,3.5929699124947145,600
20.874647786077375,2.9759568041022653,600
20.874647786077375,3.0537960930437262,600
20.874647786077375,3.6294948407460677,600
20.874647786077375,3.03684658202019,600
20.874647786077375,3.2911306730557848,600
20.874647786077375,3.4502889937187944,600
20.874647786077375,3.288424471546339,600
20.874647786077375,3.280146509009515,600
20.874647786077375,3.020240753630616,600
20.874647786077375,3.432708452641163,600
20.874647786077375,3.627619712140905,600
20.874647786077375,2.9377356904361234,600
20.874647786077375,3.9351601337383335,600
20.874647786077375,3.121853079978698,600
20.874647786077375,3.474110179535516,600
20.874647786077375,3.4390189455850555,600
20.874647786077375,2.565043005420143,600
20.874647786077375,3.049064695918987,600
20.874647786077375,2.902939943517092,600
20.874647786077375,3.3428384234422377,600
20.874647786077375,3.526297118023492,600
20.874647786077375,2.7113310906485784,600
20.874647786077375,2.920620656007838,600
20.874647786077375,2.8411384604133656,600
20.874647786077375,3.249581941356467,600
20.874647786077375,3.105315046576406,600
20.874647786077375,3.040142630101149,600
20.874647786077375,3.1813339128549276,600
20.874647786077375,2.5057326495332775,600
20.874647786077375,2.8868649635346753,600
20.874647786077375,2.861269370158074,600
20.874647786077375,2.6170831894195508,600
20.874647786077375,3.2694000876307694,600
20.874647786077375,3.111791723766474,800
20.874647786077375,3.5766465499393343,800
20.874647786077375,3.241761296781343,800
20.874647786077375,2.948090092969464,800
20.874647786077375,2.9598560473104167,800
20.874647786077375,3.295762292641329,800
20.874647786077375,3.1939307879451766,800
20.874647786077375,3.0917168975961564,800
20.874647786077375,2.7697766467184723,800
20.874647786077375,2.907176077003926,800
20.874647786077375,2.842555597784316,800
20.874647786077375,2.9920485713547174,800
20.874647786077375,2.7644080897601233,800
20.874647786077375,2.8668224939159934,800
20.874647786077375,2.574715709947208,800
20.874647786077375,2.6540510886002093,800
20.874647786077375,2.9646614094790156,800
20.874647786077375,3.059083680520637,800
20.874647786077375,2.8611176111224927,800
20.874647786077375,3.1942094824049465,800
20.874647786077375,3.4666204625180974,800
20.874647786077375,3.357260634694076,800
20.874647786077375,3.202243662998709,800
20.874647786077375,2.672599994513734,800
20.874647786077375,3.394983183914389,800
20.874647786077375,2.835956380036359,800
20.874647786077375,3.0182068130269077,800
