ETO_lambda,n
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
21.544346900318843,1400
4.641588833612779,1400
21.544346900318843,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
1.0,1400
1.0,1400
4.641588833612779,1400
9.999999999999991e-05,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
1.0,1400
1.0,1400
4.641588833612779,1400
4.641588833612779,1400
4.641588833612779,1400
21.544346900318843,1400
1.0,1400
4.641588833612779,1400
9.999999999999991e-05,1400
4.641588833612779,1600
