SPO_wrong,ETO_wrong,SPO_correct,ETO_correct,n
2277.530953645706,29.784968852996826,2354.2294447422028,29.1634418964386,400
2318.8804171085358,30.705236673355103,2339.1114008426666,31.044442653656006,400
2330.0460617542267,31.13138484954834,2358.1539063453674,28.239484310150146,400
2281.4114491939545,36.74200367927551,2359.3953263759613,32.02897930145264,400
2298.69907951355,33.00328612327576,2333.4230213165283,31.609935760498047,400
2341.627453804016,32.995651960372925,2367.2499680519104,24.779688119888306,400
2301.8898527622223,35.45526671409607,2394.7988288402557,27.083670377731323,400
2281.9851973056793,33.97558641433716,2351.816343307495,33.869197607040405,400
2297.229794740677,33.108216762542725,2366.0938200950623,33.642810583114624,400
2354.741406917572,38.837674617767334,2330.989816904068,28.48747181892395,400
2335.6034393310547,32.73338556289673,2366.9019989967346,26.189307928085327,400
2330.564150094986,31.179174661636353,2338.112035512924,27.86512541770935,400
2303.6048200130463,32.74019384384155,2329.7537503242493,35.36309790611267,400
2316.490846157074,30.69308567047119,2380.166402578354,27.544477701187134,400
2291.2191684246063,32.42715096473694,2364.085397720337,27.771015405654907,400
2288.427496910095,34.48497009277344,2353.9703147411346,29.715708255767822,400
2364.660458803177,32.33340883255005,2359.6441884040833,23.992345333099365,400
2300.455240726471,33.18754720687866,2319.0971274375916,35.366381883621216,400
2331.9712686538696,33.80078721046448,2347.3510162830353,28.373502731323242,400
2325.084090232849,33.73091244697571,2334.8120923042297,29.507559776306152,400
2337.932126045227,32.858925580978394,2344.8236553668976,28.85349178314209,400
2360.252814054489,32.280208587646484,2374.8978440761566,23.695574283599854,400
2357.083174943924,34.96164894104004,2369.5659453868866,23.634183406829834,400
2266.0423176288605,32.27328324317932,2358.8693392276764,31.028467893600464,400
2327.1301412582397,29.4364116191864,2353.367794275284,28.724892139434814,400
2337.079475879669,34.17876744270325,2351.924741744995,27.823213815689087,400
2338.9064269065857,35.52849531173706,2347.4433648586273,26.648444890975952,400
2290.2896740436554,31.696001768112183,2379.604467868805,30.541374921798706,400
2359.2685792446136,34.450552463531494,2366.7754440307617,23.894001483917236,400
