zstar_avg_test,SPO_wrong,ETO_wrong,SPO_correct,ETO_correct,n
20.874647786077375,2.257547802239836,2.2401369819497283,2.5798199479420547,2.2593590595582347,400
20.874647786077375,1.930605003753752,2.065874801731042,1.8863583543111766,1.8877211849584057,400
20.874647786077375,1.953922583868057,1.853041064126889,2.4001917535766597,2.0160904450883383,400
20.874647786077375,2.631864622930012,2.7917053800394234,2.4183004699416912,2.7058709095318694,400
20.874647786077375,2.0138895860855377,1.8790666576995834,2.2028910007261397,2.3139646767593507,400
20.874647786077375,2.1711480363262416,2.5162639338985473,2.3883154095369603,2.5243292333193517,400
20.874647786077375,2.3971317830348373,2.689260085230883,2.337107129079532,2.7120066880726035,400
20.874647786077375,1.827400951815229,2.2027681329110367,1.7853636961808095,2.1694457349733534,400
20.874647786077375,2.206428797575927,2.1323002495854424,2.202884138586018,2.0363358928259827,400
20.874647786077375,2.6341688801797707,2.4876565315541677,2.6122683539160043,2.6364804507987483,400
20.874647786077375,2.318310056670144,2.366306704576171,2.36604983038942,2.2030177624902225,400
20.874647786077375,1.7144385287528345,1.8854149942939227,1.8092025900968396,1.9185898089033397,400
20.874647786077375,2.3914842105247303,2.256965462763726,2.4891245570891036,2.41965034234794,400
20.874647786077375,2.2049021982136,2.0721237231690335,2.015179080067986,2.0185359214476337,400
20.874647786077375,1.7589930730308245,1.838818018557809,1.573194328494573,1.8894828512125434,400
20.874647786077375,2.4792623012893626,2.3242036278629343,2.4304564190691087,1.9125179434901756,400
20.874647786077375,1.88973680837546,1.8207285492648726,1.9842411874030002,1.7317944167186319,400
20.874647786077375,1.856211580181284,1.9424310211077807,1.877845249711699,1.7896606619651467,400
20.874647786077375,2.2751157182558974,2.247573959990822,2.2807069713528136,2.3540025624566256,400
20.874647786077375,2.423469411106001,2.5812115161161193,2.472811605486198,2.361365600922039,400
20.874647786077375,1.6110133934859332,1.5109207873733528,1.6977041342511106,1.7115352895913303,400
20.874647786077375,1.5611525047005592,1.6311480582885254,1.7239006682467748,1.7487842911266034,400
20.874647786077375,2.1060228673585084,1.97848559117736,2.133485929704318,2.104757932402212,400
20.874647786077375,1.800391742990436,1.8157764789189246,1.7955405353989298,1.6593357819522963,400
20.874647786077375,1.68421411977254,1.9640427419894302,1.978104695372057,2.167376953089748,400
20.874647786077375,1.8789164179541042,2.0649734933476735,2.046535243307574,2.014530058883502,400
20.874647786077375,1.4584379996009047,1.4467759447468944,1.2572698712699946,1.5626384524148988,400
20.874647786077375,2.296511997124679,2.2639552776646887,2.559347180645713,2.7010242258682715,400
20.874647786077375,2.044306183532451,2.294391566525044,2.174479135171067,2.1252876140157317,400
20.874647786077375,2.0899765344297654,2.4041076530622507,2.179674480695004,2.504391657953173,400
20.874647786077375,2.1256151365257234,2.3330461455689524,1.9588495773248549,2.205900249583423,400
20.874647786077375,2.0675064703197044,2.156804367458882,2.307173073656388,1.9235713846389673,400
