"n","methods","avg_regret","std","method_type","setting","lb","ub"
1200,"SPO_wrong_Sample_IPW",3.29809840418532,0.0588985232095773,"SPO Sample IPW","Wrong linear",3.28177256648128,3.31442424188936
1400,"SPO_correct_Sample_IPW",3.2916763622678,0.0556047785021379,"SPO Sample IPW","Correct linear",3.27626350401726,3.30708922051833
1400,"SPO_wrong_Sample_IPW",3.30188588057834,0.034778085882263,"SPO Sample IPW","Wrong linear",3.29224588699564,3.31152587416104
1600,"SPO_correct_Sample_IPW",3.29957954509029,0.0758116624577225,"SPO Sample IPW","Correct linear",3.27856562436847,3.32059346581211
1600,"SPO_wrong_Sample_IPW",3.31350305109412,0.068221637234947,"SPO Sample IPW","Wrong linear",3.29459297802763,3.33241312416061
400,"SPO_correct_Tree_IPW",3.25061342705246,0.135594684001065,"SPO Tree IPW","Correct linear",3.21302849819686,3.28819835590806
400,"SPO_wrong_Tree_IPW",3.29108288360273,0.128431304883756,"SPO Tree IPW","Wrong linear",3.25548354213555,3.3266822250699
600,"SPO_correct_Tree_IPW",3.26991449784535,0.1332076427717,"SPO Tree IPW","Correct linear",3.23299122306153,3.30683777262917
600,"SPO_wrong_Tree_IPW",3.30176512571956,0.112991322160463,"SPO Tree IPW","Wrong linear",3.27044552911452,3.3330847223246
800,"SPO_correct_Tree_IPW",3.27841603562626,0.120593988704411,"SPO Tree IPW","Correct linear",3.24498908737044,3.31184298388209
800,"SPO_wrong_Tree_IPW",3.29683751392243,0.0559744563893609,"SPO Tree IPW","Wrong linear",3.28132218618946,3.3123528416554
1000,"SPO_correct_Tree_IPW",3.28486258150986,0.0678596451897261,"SPO Tree IPW","Correct linear",3.26605284751909,3.30367231550063
1000,"SPO_wrong_Tree_IPW",3.29343642221268,0.0389276718410233,"SPO Tree IPW","Wrong linear",3.28264622208472,3.30422662234064
1200,"SPO_correct_Tree_IPW",3.26920575478518,0.0562051851621009,"SPO Tree IPW","Correct linear",3.25362647229932,3.28478503727104
1200,"SPO_wrong_Tree_IPW",3.29895010652473,0.0416401032771537,"SPO Tree IPW","Wrong linear",3.28740805876127,3.3104921542882
1400,"SPO_correct_Tree_IPW",3.29621840799983,0.0501076207965163,"SPO Tree IPW","Correct linear",3.28232928412572,3.31010753187393
1400,"SPO_wrong_Tree_IPW",3.30138660170336,0.023553424706318,"SPO Tree IPW","Wrong linear",3.294857925462,3.30791527794472
1600,"SPO_correct_Tree_IPW",3.29780704591115,0.0752725387058072,"SPO Tree IPW","Correct linear",3.2769425626692,3.3186715291531
1600,"SPO_wrong_Tree_IPW",3.31036489130926,0.0515404163650551,"SPO Tree IPW","Wrong linear",3.29607861676583,3.32465116585269
