SPO_wrong,ETO_wrong,SPO_correct,ETO_correct,n
2153.377652168274,28.916565418243408,2089.0530490875244,28.084115982055664,400
2157.22368311882,28.44805598258972,2091.789142847061,27.568904638290405,400
2160.6899502277374,29.038790702819824,2113.268903493881,26.50232172012329,400
2157.8091366291046,28.614272594451904,2121.173399448395,25.587055444717407,400
2139.754966020584,29.447837352752686,2101.723400592804,27.41983723640442,400
2142.8665947914124,28.78431987762451,2084.594693660736,28.392508029937744,400
2148.8152210712433,28.62925624847412,2113.3911550045013,27.3769850730896,400
2156.5088427066803,28.719534635543823,2097.3469367027283,27.627630949020386,400
2168.5813405513763,27.41223978996277,2102.1026544570923,26.912825345993042,400
2169.161421060562,27.501463413238525,2100.7999312877655,26.727654218673706,400
2151.233206510544,29.2874972820282,2085.342126607895,29.576584100723267,400
2152.116072177887,28.81054925918579,2114.361426591873,26.803221464157104,400
2143.7576677799225,29.343125581741333,2097.1761333942413,27.970710277557373,400
2151.2265882492065,28.21561884880066,2086.3649294376373,28.788032293319702,400
2162.1857640743256,28.244606256484985,2101.1934967041016,27.02511501312256,400
2143.1661896705627,27.412424087524414,2126.071113586426,26.558053970336914,400
2159.3924598693848,27.85626482963562,2111.1081035137177,26.34983491897583,400
2164.601273059845,27.654885292053223,2081.8603987693787,28.386264324188232,400
2145.0712168216705,29.639877796173096,2122.0315737724304,25.861353635787964,400
2137.1840460300446,29.10343837738037,2125.234035015106,26.92618703842163,400
2152.3775882720947,28.697518348693848,2106.058425426483,27.225444316864014,400
2161.7224905490875,27.584949016571045,2072.723780155182,28.821367979049683,400
2168.545068025589,27.79156494140625,2119.221426486969,18.309778928756714,400
2162.889897584915,28.568236112594604,2114.750325202942,25.575183153152466,400
2159.5820705890656,28.12329864501953,2111.377400636673,26.479472875595093,400
2155.693389415741,28.6705904006958,2120.6669058799744,25.1929349899292,400
2165.5282888412476,28.66670298576355,2097.7052886486053,27.340367078781128,400
2162.0028836727142,27.948894262313843,2110.5284473896027,25.448939561843872,400
2157.328483581543,28.17427682876587,2131.6188621520996,19.222827196121216,400
2144.855541706085,29.315015077590942,2094.900544643402,28.15474009513855,400
